source_id,flux,flux_error
2772097619417608704,"(2.9369380804676004e-16, 2.8433976632314135e-16, 2.5439267121438415e-16, 2.472432071885744e-16, 2.5598558613572393e-16, 2.504633314269517e-16, 2.3947903475425486e-16, 2.4916712962384513e-16, 2.7811060144791814e-16, 2.8570991896332784e-16, 2.5980398329960235e-16, 2.4701749120513277e-16, 2.5891275173381455e-16, 2.603339685643091e-16, 2.5020458786519484e-16, 2.574459459917184e-16, 2.858341944239213e-16, 2.9940784174585535e-16, 2.814747573562692e-16, 2.653080742295369e-16, 2.831672752580614e-16, 3.182720870316096e-16, 3.2024377625465927e-16, 2.85748685659066e-16, 2.720438748876427e-16, 3.049716803932467e-16, 3.394676776476996e-16, 3.2690746977460236e-16, 2.797914578341877e-16, 2.472839368474881e-16, 2.6446052195671334e-16, 3.232503808562901e-16, 3.853193498178065e-16, 4.1892987731451366e-16, 4.1650012976377574e-16, 3.9939819099927123e-16, 3.9248927706925944e-16, 4.0462094029320627e-16, 4.257922030342165e-16, 4.411053951454944e-16, 4.396401254809647e-16, 4.255942548469982e-16, 4.1046354711399815e-16, 4.0286988262220313e-16, 4.027486396219764e-16, 4.037037393526109e-16, 3.9754169429235216e-16, 3.846366446115994e-16, 3.7129930235154744e-16, 3.6628697937676373e-16, 3.757722758403682e-16, 3.984479158101887e-16, 4.2471117183932656e-16, 4.449798732165441e-16, 4.531392785759545e-16, 4.497460758116786e-16, 4.405166208375602e-16, 4.3277339953684754e-16, 4.321655390640286e-16, 4.396261969626909e-16, 4.512919357213385e-16, 4.623869549706693e-16, 4.673926186326028e-16, 4.652307404112395e-16, 4.575564231767906e-16, 4.475990996496206e-16, 4.4114798694559536e-16, 4.392363880009729e-16, 4.426209106685967e-16, 4.490118347991026e-16, 4.544988896277805e-16, 4.557617668751401e-16, 4.519979480585543e-16, 4.421127704168102e-16, 4.297539008605039e-16, 4.1658964597892096e-16, 4.068528253834895e-16, 4.025778871131412e-16, 4.044186983031152e-16, 4.1049796572272176e-16, 4.187706718264246e-16, 4.273199630043132e-16, 4.336782944121741e-16, 4.3472138179328386e-16, 4.321843207783122e-16, 4.2560737832509946e-16, 4.1702846948588384e-16, 4.085935430293857e-16, 4.0151200768100613e-16, 3.972925877160962e-16, 3.9633914552028025e-16, 3.9814423570871005e-16, 4.0103860610135835e-16, 4.05166360112912e-16, 4.0898951779005676e-16, 4.1102583997368444e-16, 4.114036233237154e-16, 4.1011795902072387e-16, 4.0657021601005763e-16, 4.0223971833379655e-16, 3.985970550245625e-16, 3.9550379411611505e-16, 3.9318002204643585e-16, 3.9265335349592345e-16, 3.9390080967862877e-16, 3.9517759031427714e-16, 3.9705799215361064e-16, 3.9896853324390695e-16, 4.0058441350915957e-16, 4.0008971819167976e-16, 3.991968409708595e-16, 3.970957003281342e-16, 3.9375706968881666e-16, 3.899106573640235e-16, 3.861666507959874e-16, 3.831432735587965e-16, 3.8087718870246457e-16, 3.8054956980264664e-16, 3.819644322407827e-16, 3.8326117128033163e-16, 3.84765526266483e-16, 3.852301882700548e-16, 3.853939924496197e-16, 3.841437066238086e-16, 3.811228070815223e-16, 3.78509642099727e-16, 3.7544056190432767e-16, 3.728230803883282e-16, 3.7164910363791194e-16, 3.692889503107545e-16, 3.67015043690345e-16, 3.660819792744894e-16, 3.654707193498109e-16, 3.649472391951779e-16, 3.636039387836969e-16, 3.61986956205582e-16, 3.5976883347456763e-16, 3.5750131477374814e-16, 3.554266314025758e-16, 3.534435353191931e-16, 3.5154680111816556e-16, 3.5032189984626905e-16, 3.4815449367834247e-16, 3.4711489769944316e-16, 3.482976131028787e-16, 3.4933602311647646e-16, 3.507495717169025e-16, 3.5229405864535303e-16, 3.529145504262809e-16, 3.5351363359296253e-16, 3.5128954554315185e-16, 3.469386887584598e-16, 3.4310452378896654e-16, 3.4207159961314415e-16, 3.3451039271818637e-16, 3.2520362801119974e-16, 3.197061033701002e-16, 3.1806053074775616e-16, 3.1695648413847575e-16, 3.14692473627641e-16, 3.1157558334955925e-16, 3.0964867955310064e-16, 3.106294286601971e-16, 3.1396089641378006e-16, 3.1741975809701504e-16, 3.186099656349674e-16, 3.1760467477822943e-16, 3.1538637407778925e-16, 3.1284500947849087e-16, 3.1102996572479377e-16, 3.11139363618225e-16, 3.110063127956024e-16, 3.100053958459931e-16, 3.07976492231578e-16, 3.0501626848720746e-16, 3.0241196824347237e-16, 3.013186153130851e-16, 3.0154627536171754e-16, 3.0184468482704356e-16, 3.0240282211247235e-16, 3.012750920771664e-16, 2.9870958117001853e-16, 2.951323570829738e-16, 2.925415944664069e-16, 2.9003428630329595e-16, 2.885852292759222e-16, 2.8821018990408277e-16, 2.873021437124059e-16, 2.860688988538954e-16, 2.8470676198095757e-16, 2.8371996783348543e-16, 2.829218410865987e-16, 2.815549587947099e-16, 2.807549692946624e-16, 2.785893742525707e-16, 2.7595559604222563e-16, 2.740142967276621e-16, 2.7220029785691747e-16, 2.7090312935990697e-16, 2.70702612209595e-16, 2.7158213349973395e-16, 2.717853207408956e-16, 2.709508731480224e-16, 2.691771723894099e-16, 2.6618769658298047e-16, 2.6311007084857993e-16, 2.605614823313614e-16, 2.5994375272738384e-16, 2.60101422158465e-16, 2.6145879341471734e-16, 2.6190307696942277e-16, 2.61657932851549e-16, 2.602689535189412e-16, 2.5723686291528003e-16, 2.5397498957647636e-16, 2.5148847049991116e-16, 2.5012914644899844e-16, 2.5058834451024133e-16, 2.512655936558991e-16, 2.5181493954687617e-16, 2.5196193219385275e-16, 2.509935131131653e-16, 2.488958076370283e-16, 2.456548089257864e-16, 2.4336055267921157e-16, 2.415570925567415e-16, 2.4064968584377616e-16, 2.407237562848623e-16, 2.410312216127866e-16, 2.4135624354321927e-16, 2.410024582767657e-16, 2.3927594740706336e-16, 2.3709476679580266e-16, 2.342799184378654e-16, 2.3155134144976994e-16, 2.30033363414964e-16, 2.2907585901227325e-16, 2.287548478643496e-16, 2.289320884059681e-16, 2.2827902960795483e-16, 2.2832959752586244e-16, 2.2709921930956303e-16, 2.2568871735527046e-16, 2.2340674583006667e-16, 2.2124438639866428e-16, 2.1997612482887601e-16, 2.1912413597870047e-16, 2.1860504968938135e-16, 2.1849724720920682e-16, 2.1788329733070066e-16, 2.1709643503439144e-16, 2.164040891704336e-16, 2.1428336821945124e-16, 2.1199779686113976e-16, 2.0844150357378668e-16, 2.0660186734774788e-16, 2.0509580177946785e-16, 2.0427469740446626e-16, 2.03324937317018e-16, 2.0324492761086698e-16, 2.0328214304148887e-16, 2.0351805658332478e-16, 2.028871713148926e-16, 2.0157499600111508e-16, 2.0026307922855644e-16, 1.9875072557628707e-16, 1.9850031644537142e-16, 1.9629119629590195e-16, 1.963241009903678e-16, 1.9598359496315916e-16, 1.9651279811311934e-16, 1.9732272034944534e-16, 1.9916555010140753e-16, 1.9946142214365216e-16, 1.9913532933451395e-16, 1.9791827850027613e-16, 1.9648954932570396e-16, 1.9510060758646112e-16, 1.932647460108568e-16, 1.9149188983959797e-16, 1.9100775378552522e-16, 1.9016520600414202e-16, 1.9024004433554079e-16, 1.905897242793066e-16, 1.90297346003655e-16, 1.8962656311198748e-16, 1.8959805591786823e-16, 1.8776252321623392e-16, 1.8570765181058538e-16, 1.8373057623307686e-16, 1.818139456305373e-16, 1.7875188435686663e-16, 1.7708583756838783e-16, 1.772894078898876e-16, 1.7641316106521788e-16, 1.7625572362098447e-16, 1.7783636431373567e-16, 1.7832959585445395e-16, 1.7843517788821438e-16, 1.7871837550324844e-16, 1.7823323668315341e-16, 1.772764833857882e-16, 1.747620136919688e-16, 1.7186533196213222e-16, 1.7087879942110273e-16, 1.6752574634519577e-16, 1.6534653742047466e-16, 1.6566704460093166e-16, 1.6437696558955074e-16, 1.6477983211754354e-16, 1.6696621358669107e-16, 1.681361269167749e-16, 1.6967747787207346e-16, 1.7082771107827637e-16, 1.7174789975900057e-16, 1.6998578211054075e-16, 1.6859931311109218e-16, 1.6692586439725028e-16, 1.622444588861874e-16, 1.5997291863246792e-16, 1.5670884822377374e-16, 1.524974327069504e-16, 1.5233898970911046e-16, 1.4988976388665368e-16, 1.5060992175326556e-16, 1.5183574291408312e-16, 1.5230384208667968e-16, 1.5639364575650102e-16, 1.572829601116064e-16, 1.6007352924072758e-16, 1.6174325305120122e-16, 1.6064798689237032e-16, 1.5982363413387427e-16, 1.569684950971956e-16, 1.5218759403583761e-16, 1.4889567925274347e-16, 1.4304766531911416e-16, 1.3974554649575166e-16, 1.3862261817058228e-16, 1.3729249295672818e-16, 1.4261660556641441e-16, 1.4666107861663072e-16, 1.578859306322969e-16)","(2.5317020517361077e-17, 1.8465437581938646e-17, 1.492530772266679e-17, 1.2680424958192944e-17, 1.18454067066461e-17, 1.1491460554382928e-17, 1.1962623598260258e-17, 1.2648389888363486e-17, 1.3918992343025662e-17, 1.4821782434576704e-17, 1.43153942315245e-17, 1.3110618586648138e-17, 1.1768071707060254e-17, 1.2018511862683424e-17, 1.1446300112700002e-17, 1.2943625325927315e-17, 1.2598773823023858e-17, 1.4245624519649005e-17, 1.4762751986366393e-17, 1.4808767475686688e-17, 1.7566615564285222e-17, 1.632119255405191e-17, 1.8686880366710798e-17, 1.9055997571278758e-17, 1.6619185441966198e-17, 1.7848377297037234e-17, 1.5496494564930477e-17, 1.3241518453768939e-17, 1.3205494391092407e-17, 1.1390077238612144e-17, 1.0175924814781817e-17, 1.0323817672707184e-17, 9.563923427858705e-18, 8.77722650580318e-18, 8.976719300772001e-18, 8.832060658261008e-18, 8.06410828681647e-18, 8.121865417443343e-18, 8.589974648699982e-18, 8.055363557711028e-18, 7.467800700175293e-18, 8.170434834090179e-18, 8.44134859263223e-18, 7.453524391063032e-18, 7.247469241515321e-18, 8.2446905155098e-18, 8.123869550698234e-18, 6.921408699201197e-18, 7.003593129340813e-18, 8.035438707290418e-18, 7.794566193992076e-18, 6.575004159902697e-18, 6.6003993247120294e-18, 7.648468817204412e-18, 7.623828555558289e-18, 6.457868969052162e-18, 6.020675721880368e-18, 6.932858061099458e-18, 7.389239273914653e-18, 6.627681287069394e-18, 5.659832823782568e-18, 5.909745380097809e-18, 6.678062102817251e-18, 6.6737181398049925e-18, 5.853140709046036e-18, 5.22062006442584e-18, 5.534592068993436e-18, 6.041349573980423e-18, 5.939678404693597e-18, 5.284445452958973e-18, 4.772891215240995e-18, 4.916505482626721e-18, 5.308868886757552e-18, 5.345198512799388e-18, 4.961473059447153e-18, 4.513135974300962e-18, 4.4359827973394425e-18, 4.6754008863638964e-18, 4.838635218073308e-18, 4.69268729161893e-18, 4.3344426385785164e-18, 4.062475016413703e-18, 4.0794625128907625e-18, 4.2637284159458335e-18, 4.384781507029651e-18, 4.299476434038264e-18, 4.065152704126006e-18, 3.8535760209039344e-18, 3.8035792971472905e-18, 3.9056228067027644e-18, 4.0249809943870696e-18, 4.042870927051922e-18, 3.928182196455233e-18, 3.759327495878077e-18, 3.634280578109601e-18, 3.612955163604463e-18, 3.681608942870316e-18, 3.7642143626198736e-18, 3.782244445923969e-18, 3.719560557934008e-18, 3.60770339176691e-18, 3.492659493561985e-18, 3.4221529056185612e-18, 3.419316021896308e-18, 3.46034168708485e-18, 3.4897753644453554e-18, 3.482796774798162e-18, 3.4290687634764567e-18, 3.344355684051839e-18, 3.246256584354033e-18, 3.1804042371466215e-18, 3.1553939244861358e-18, 3.1635671782066924e-18, 3.1862516652322633e-18, 3.199973101166261e-18, 3.1891595743150615e-18, 3.1469935140806163e-18, 3.089790796025153e-18, 3.0316985597783065e-18, 2.9761730089472204e-18, 2.938580688583642e-18, 2.911156586102917e-18, 2.891433183186939e-18, 2.8590264261151425e-18, 2.8020360728873815e-18, 2.7335005334753136e-18, 2.6504878338368372e-18, 2.567616663884043e-18, 2.5014396923419418e-18, 2.4430081579450382e-18, 2.4060871051704456e-18, 2.3983657861912906e-18, 2.407428004816805e-18, 2.4225981582667636e-18, 2.427904067691883e-18, 2.4188834630935958e-18, 2.3890523142077037e-18, 2.3421370195929973e-18, 2.2835244092989103e-18, 2.2186361953202985e-18, 2.1538434486116527e-18, 2.0975912197864774e-18, 2.0425611765144842e-18, 2.0007589694197374e-18, 1.9760561147818903e-18, 1.9521611570481416e-18, 1.9300132334775327e-18, 1.907442157884713e-18, 1.879501200284178e-18, 1.8532439365498046e-18, 1.62601553780582e-18, 1.4359926018918363e-18, 1.6468054899782305e-18, 2.3361328936961523e-18, 2.7990209036006624e-18, 2.7225836000906732e-18, 2.7124934232820657e-18, 2.801704625737376e-18, 2.7385336285917223e-18, 2.6149660335386047e-18, 2.672155589669545e-18, 2.725710550213178e-18, 2.5869892833576043e-18, 2.484294577545795e-18, 2.5499881653348946e-18, 2.523100347463024e-18, 2.366088522235586e-18, 2.3372846955330056e-18, 2.4011002062552725e-18, 2.3173526339613373e-18, 2.182851218317835e-18, 2.2053470802834046e-18, 2.251508260702421e-18, 2.1507281735207766e-18, 2.050805204066069e-18, 2.0950196103454268e-18, 2.11575647850612e-18, 2.0118654017296037e-18, 1.9380344187281924e-18, 1.9814384508316936e-18, 1.9884550195913393e-18, 1.907125884852506e-18, 1.852750197253156e-18, 1.8776569520663996e-18, 1.882363981668564e-18, 1.8368460061603026e-18, 1.7962099895128294e-18, 1.7864671434946935e-18, 1.7948812727698074e-18, 1.796089263831983e-18, 1.7688864228007968e-18, 1.7243817219938928e-18, 1.7196056213935034e-18, 1.7680787080160505e-18, 1.7648474447654185e-18, 1.6765573919806878e-18, 1.6215972665449318e-18, 1.6824972501444177e-18, 1.7369372148739555e-18, 1.663504036735605e-18, 1.5516986703073437e-18, 1.5747144473766352e-18, 1.6790172310272825e-18, 1.672463767138274e-18, 1.543699741989333e-18, 1.4934260292695361e-18, 1.5978683915825234e-18, 1.6675733676143705e-18, 1.5724704377222435e-18, 1.4456194146397455e-18, 1.4772554411647137e-18, 1.5962854290866063e-18, 1.597586331988503e-18, 1.4628501322533646e-18, 1.3829427394554312e-18, 1.467315511210783e-18, 1.5582818061563596e-18, 1.5167707421023866e-18, 1.3940286522968753e-18, 1.3651271681069602e-18, 1.4549031071310674e-18, 1.5094339762141533e-18, 1.4532235164247125e-18, 1.367027568601479e-18, 1.3746471024198948e-18, 1.4408623962676954e-18, 1.4566037081566033e-18, 1.4034541488377705e-18, 1.360358617831575e-18, 1.382877076813875e-18, 1.415081592288376e-18, 1.3898900248959848e-18, 1.3354969117952852e-18, 1.3230124033172632e-18, 1.3609779235019302e-18, 1.379773569986075e-18, 1.332482156726174e-18, 1.2715530564130621e-18, 1.2808963585495722e-18, 1.3439059802133056e-18, 1.3779023602866899e-18, 1.3234857973785214e-18, 1.2427792883842554e-18, 1.2375914810932744e-18, 1.3222836438565403e-18, 1.3924278559345453e-18, 1.3623790742393142e-18, 1.2594028076998325e-18, 1.2045959301701491e-18, 1.2708355733138119e-18, 1.3807253192564569e-18, 1.4168792184699411e-18, 1.3376542186903227e-18, 1.2306430007753028e-18, 1.215969003830203e-18, 1.324833396056692e-18, 1.4283547766156781e-18, 1.429392316808496e-18, 1.3271863874485239e-18, 1.2325972462928265e-18, 1.2539545689218626e-18, 1.3716418138790055e-18, 1.4594698175388473e-18, 1.4424084079008381e-18, 1.3449959130203137e-18, 1.2651951528973702e-18, 1.3037904764687649e-18, 1.4069096566578624e-18, 1.4925276936327447e-18, 1.4756991103255973e-18, 1.3864996831670763e-18, 1.3117529979259576e-18, 1.3414747591703183e-18, 1.4403034162540383e-18, 1.5216910205548097e-18, 1.5191970743403937e-18, 1.4454208351527312e-18, 1.3721928626733965e-18, 1.3731866483157202e-18, 1.4523409734762478e-18, 1.5436444579015411e-18, 1.5658698290658118e-18, 1.5193359649789933e-18, 1.4502566711417896e-18, 1.428673305126664e-18, 1.4873734424342919e-18, 1.5875459869881695e-18, 1.6391936221541203e-18, 1.6220904628630277e-18, 1.5612276957621113e-18, 1.5192323234466254e-18, 1.5388172669339502e-18, 1.6280375203017806e-18, 1.7274487036892608e-18, 1.752459736005306e-18, 1.7117730879305525e-18, 1.659032392230478e-18, 1.6373223279283364e-18, 1.6926344552426402e-18, 1.8009085146315046e-18, 1.887861639786478e-18, 1.909989316011145e-18, 1.8561814035634803e-18, 1.7882818181620542e-18, 1.7986207520111336e-18, 1.8710777868477742e-18, 1.998089296492286e-18, 2.120454835978674e-18, 2.1332081483460365e-18, 2.078744051932273e-18, 2.0151992510084834e-18, 1.9971988116053373e-18, 2.0965377687942436e-18, 2.2725053667849095e-18, 2.443091249987001e-18, 2.5010480449464306e-18, 2.4690794612021257e-18, 2.3796734171101183e-18, 2.2915591038037854e-18, 2.377582107261697e-18, 2.592074385764156e-18, 2.8278208493585047e-18, 3.0544904803132915e-18, 3.073925351477487e-18, 2.993743080387758e-18, 2.8460318888473648e-18, 2.769122759193499e-18, 2.9849999970415766e-18, 3.357398676914545e-18, 3.848153073595201e-18, 4.2423460622330604e-18, 4.391527384956329e-18, 4.358176764049944e-18, 4.1773379714303755e-18, 4.095566338342074e-18, 4.5017104782298e-18, 5.3367435445069674e-18, 6.514104756339674e-18, 7.694162385239886e-18, 8.415045597614589e-18, 8.870107807580168e-18, 8.560758824152409e-18, 8.323291427757956e-18)"
